	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
MIR29C	1.83043583819643	0	0	0.920206440533657	1.33926565560582	0.919108427306555	1.62189271010242	0
MIR300	0	0	0	0	0	0	0	0
MIR301A	0	0	0	0	0	0	0	0
MIR301B	0	0	0	0	0	0	0	0
MIR302A	0	0	0	0	0	0	0	0
MIR302B	0	0	0	0	0	0	0	0
MIR302C	0	0	0	0	0	0	0	0
MIR302D	0	0	0	0	0	0	0	0
MIR302F	0	0	0	0	0	0	0	0
MIR3064	8.2506671678423	8.02704421953834	8.59052983757358	8.55039957427592	8.01166219139779	8.23907273573898	8.13699648535977	8.16582991111023
MIR3065	0	0	0	0	0	0	0	0
MIR3074	0	0	0	0	0	0	0	0
MIR30A	0	0	0	0	0	0	0	0
MIR30B	0	1.04915498583224	0	0	0	0	0	0
MIR30C1	0	0	0	0	0	0	0	0
MIR30C2	0	0	0	0	0	0.919108427306555	1.62189271010242	0
MIR30D	0	0	0	0	0	0	0	0
MIR30E	0	0	0	0	0	0	0	0
MIR31	0	0	0	0	0	0	0	0
MIR3115	0	0	0	0	0	0	0	0
MIR3117	0	0	0	0	0	0	0	0
MIR3119-1	0	0	0	0	0	0	0	0
MIR3119-2	0	0	0	0	0	0	0	0
MIR3120	0	0	0	0	0	0	0	0
MIR3121	0	0	0	0	0	0	0	0
MIR3122	1.1879086418442	1.65013722138078	0.873591161997045	1.87859124116955	0	0	0	0
MIR3123	0	0	0	0	0	0	0	0
MIR3124	0	0	0	0	0	1.4760667690282	0	0
MIR3125	0	0	0.873591161997045	0	0	0	0	0
MIR3126	0	0	0	0	0	0	0	1.22484716351885
MIR3127	0	1.65013722138078	1.41383017209649	0.920206440533657	1.33926565560582	0.919108427306555	0	1.22484716351885
MIR3128	0	0	0	0	0	0	0	0
MIR3129	0	0	0	0	0	0	0	0
MIR3130-1	0	0	0	0	0	0	0	0
MIR3130-2	0	0	0	0	0	0	0	0
MIR3131	0	0	0	0	0	0	0	0
MIR3132	0	1.65013722138078	0.873591161997045	0	1.33926565560582	0	0	0
MIR3134	0	0	0	0	0	0	0	0
MIR3136	1.5446504302868	2.39979174715142	2.11399113273106	0.920206440533657	2.83205955510054	1.4760667690282	1.62189271010242	1.22484716351885
MIR3138	0	0	0	0.920206440533657	1.33926565560582	0.919108427306555	1.62189271010242	0
MIR3140	0	0	0	0	0	0	0	0
MIR3141	0	0	0	0	0	0	0	0
MIR3142	0	0	0	0	0	0	0	0
MIR3143	2.61185458961585	1.04915498583224	2.11399113273106	3.17496155481668	3.11288771550381	1.87689566938431	1.02778590416034	1.87759261098564
MIR3145	0	0	0	0	0	0	0	0
MIR3146	0	0	0.873591161997045	1.87859124116955	0	0	0	1.87759261098564
MIR3147	0	0	0	0	0	0	0	0
MIR3148	0	0	0	0	0	0	0	0
MIR3150A	0	0	0	0	0	0	0	0
MIR3150B	0	0	0	0	0	0	0	0
MIR3151	0	0	0	0	0	0	0	0
MIR3152	0	0	0	0	0	0	0	0
MIR3153	3.71623518304019	3.89734953357185	3.83950493448866	4.54285553389163	4.38494253631785	3.65332404462655	4.30012884327738	4.64797777407727
MIR3154	0	0	0	0	0	0	0	0
MIR3155A	0	0	0	0	0	0	0	0
MIR3155B	0	1.04915498583224	0	0	0	0	0	0
MIR3156-1	0	0	0	0	0	0	0	0
MIR3156-2	0	0	0	0	0	0	0	0
MIR3156-3	0	0	0	0	0	0	0	0
MIR3157	0	0	0	0	0	0	0	0
MIR3158-1	0	0	0	0	0	0	0	0
MIR3158-2	0	0	0	0	0	0	0	0
MIR3160-1	0	0	0	0	0	0	0	1.22484716351885
MIR3160-2	0	0	0	0	0	0	0	0
MIR3162	0	0	0	0	0	0	0	0
MIR3165	0	0	0	0	0	0	0	0
MIR3167	0	0	0	0	0	0	0	0
MIR3169	0	0	0	0	0	0	0	0
MIR3170	0	0	0	0	0	0	0	0
MIR3173	0.712913768754427	0	0	0	0	0	0	0
MIR3175	0	0	0	0	0	0	0	0
MIR3176	4.83196757742157	4.61618028905252	4.33206440080032	4.23631820254311	3.72702729993833	4.54062611436555	4.51202129174781	4.30175562708067
MIR3177	0	0	0	0	1.33926565560582	0	0	0
MIR3178	0	0	0	0	0	0	0	0
MIR3179-1	0	0	0	0	0	0	0	0
MIR3179-2	0	0	0	0	0	0	0	0
MIR3179-3	0	0	0	0	0	0	0	0
MIR3180-1	0	0	0	0	0	0	0	0
MIR3180-2	0	0	0	0	0	0	0	0
MIR3180-3	0	0	0	0	0	0	0	0
MIR3180-4	0	0	0	0	0	0	1.02778590416034	0
MIR3180-5	0	0	0	0	0	0	0	0
MIR3182	0	0	0	0	0	0	0	0
MIR3183	0	0	0	0	0	0	0	0
MIR3184	1.1879086418442	1.04915498583224	0.873591161997045	0.920206440533657	0	0.919108427306555	0	0
MIR3185	1.1879086418442	1.04915498583224	1.41383017209649	0.920206440533657	0	1.4760667690282	0	0
MIR3186	0	0	0	0	0	0	0	0
MIR3187	0.712913768754427	0	0	0.920206440533657	0	0	0	0
MIR3188	0	0	1.41383017209649	2.19205028328075	2.0216395901114	0	0	1.22484716351885
MIR3189	1.83043583819643	1.04915498583224	0	0.920206440533657	2.0216395901114	0	0	0
MIR3190	0	0	0.873591161997045	1.4775592782179	0	0	2.04148071851021	0
MIR3191	4.5465175163169	4.26141021302255	4.07143163027598	4.36684627210004	4.7556259841582	4.01311274159302	4.37427182939379	4.64797777407727
MIR3192	2.0688620816702	2.07311837176014	0.873591161997045	0.920206440533657	1.33926565560582	0	1.62189271010242	0
MIR3193	0	0	0	0	0	0	0	0
MIR3194	0	0	0	0	0	0	0	0
MIR3196	0	0	0	0	0	0	0	0
MIR3197	0	0	0	0	0	0	0	0
MIR3198-1	0	0	0.873591161997045	0.920206440533657	0	0	0	0
MIR3198-2	0	0	0	0	0	0	0	0
MIR3199-1	0	0	0	0	0	0	0	0
MIR3199-2	0	0	0	0	0	0	0	0
MIR31HG	3.40417677240018	4.33968714134428	4.60300930624677	4.16634068023516	3.54986316065919	4.16414108297517	4.69674093387909	4.64797777407727
MIR32	0.712913768754427	0	0	0	0	0	0	0
MIR3200	0	0	0	0	0	0	0	0
MIR3201	0	0	0	0	0	0	0	0
MIR3202-1	0	0	0	0.920206440533657	0	0.919108427306555	1.62189271010242	1.22484716351885
MIR3202-2	0	0	0	0	0	0	0	0
MIR320A	1.5446504302868	0	0.873591161997045	0	0	0.919108427306555	1.62189271010242	0
MIR320B1	0	0	0	0	0	0	0	0
MIR320B2	0.712913768754427	1.04915498583224	1.80597503705566	0	1.33926565560582	0	0	0
MIR320C1	0	0	0	0	0	0	0	0
MIR320C2	0	0	0	0	0	0	0	0
MIR320D1	0	1.04915498583224	0	0	0	0	0	1.22484716351885
MIR320D2	0	0	0	0	0	0	0	0
MIR320E	1.83043583819643	1.04915498583224	2.11399113273106	0	1.33926565560582	1.87689566938431	1.02778590416034	1.22484716351885
MIR323A	0	0	0	0	0	0	0	0
MIR323B	0	0	0	0	0	0	0	0
MIR324	0	0	0	0	0	0	0	0
MIR326	0	0	0	0	0	0	0	0
MIR328	0	0	0	0	0	0	0	0
MIR329-1	0	0	0	0	0	0	0	0
MIR329-2	0	0	0	0	0	0	0	0
MIR330	0.712913768754427	0	0	0	0	0	0	0
MIR331	0.712913768754427	1.65013722138078	1.80597503705566	0.920206440533657	0	0.919108427306555	1.02778590416034	0
MIR335	0	0	0	0	0	0	0	0
MIR337	0	0	0	0	0	0	0	0
MIR338	0	0	0	0	0	0	0	0
MIR339	0.712913768754427	0	0.873591161997045	0.920206440533657	0	0	0	1.87759261098564
MIR33A	0	0	0	0	0	0	0	0
MIR33B	0	0	0	0	0	0	0	0
MIR340	0	0	0	0	0	0	0	0
MIR345	0	0	0	0.920206440533657	0	0	0	0
MIR346	0	0	0	0	0	0	0	0
MIR34A	0.712913768754427	0	0.873591161997045	0.920206440533657	0	0	0	0
MIR34B	0	0	0	0	0	0	0	0
MIR34C	0	0	0	0	0	0	0	0
MIR3529	0	0	0	0	0	0	0	0
MIR3545	0	0	0	0	0	0	0	0
MIR3591	0	0	0	0	0	0	0	0
MIR3605	0	1.65013722138078	0.873591161997045	0.920206440533657	0	0.919108427306555	0	2.32536356564879
MIR3606	0	0	0	0	0	0	0	0
MIR3607	3.71623518304019	3.99733254887489	3.99818863013059	3.3109014736139	3.72702729993833	3.84440525481941	3.04827968281641	2.32536356564879
MIR3609	0	0	0	0.920206440533657	0	0	0	0
MIR3610	0	0	0	0	0	0	0	0
MIR3612	0	0	0	0	0	0	0	0
MIR3613	0	1.04915498583224	1.41383017209649	0	1.33926565560582	0	0	0
MIR3614	0	0	0	0	0	0	0	0
MIR3615	0	0	0	0	0	0	0	0
MIR3616	0	0	0	0	0	0	0	0
MIR3618	0	0	0	0	0	0	0	0
MIR3619	0	0	0	0	0	0	0	0
MIR362	0	0	0	0	0	0	0	0
MIR3620	0.712913768754427	0	0	0	0	0	0	0
MIR3621	0	0	0	0	0	0	0	0
MIR3622A	0	0	0	0	0	0	0	0
MIR3622B	0	0	0	0	0	0	0	0
MIR363	0	0	0	0	0	0	0	0
MIR3646	0	0	0	0	0	0	0	0
MIR3648	5.41082377689726	5.09376471241325	3.99818863013059	4.36684627210004	2.83205955510054	4.5948235043225	4.69674093387909	3.84529621395647
MIR3649	0	0	0	0	0	0	0	0
MIR3650	0	0	0	0	0	0	0	0
MIR3651	2.0688620816702	2.66598102429364	0.873591161997045	0	0	1.4760667690282	2.04148071851021	1.22484716351885
MIR3652	0	0	0	0	0	0	0	0
MIR3653	4.03021862610636	4.26141021302255	2.58335250651618	3.02486723557749	3.54986316065919	3.65332404462655	4.30012884327738	4.30175562708067
MIR3654	0	0	0	0	0	0	0	0
MIR3655	1.5446504302868	2.07311837176014	1.41383017209649	0.920206440533657	1.33926565560582	0.919108427306555	1.02778590416034	1.87759261098564
MIR3656	0.712913768754427	0	0	0.920206440533657	0	0	0	0
MIR3658	0	0	0	0	0	0	0	0
MIR3659	0	0	0	0	0	0	0	0
MIR365A	0	0	0	0	0	0	0	0
MIR365B	0	0	0	0	0	0	0	0
MIR3660	0	0	0	0	0	0	0	0
MIR3661	0.712913768754427	2.07311837176014	0	0.920206440533657	1.33926565560582	0	1.62189271010242	1.22484716351885
MIR3662	1.83043583819643	1.65013722138078	1.80597503705566	3.17496155481668	2.48302244389572	0	1.62189271010242	2.66658107131703
MIR3663	0	1.04915498583224	0	0.920206440533657	0	0	0	0
MIR3664	0	0	0	0	0	0	0	0
MIR3665	0	0	0	0	0	0	0	0
MIR3666	0	0	0	0	0	0	0	0
MIR3668	0	0	0	0	0	0	0	0
MIR367	0	0	0	0	0	0	0	0
MIR3671	3.00544016926113	3.99733254887489	3.08575808552821	2.85732465598534	2.0216395901114	2.19023094704973	3.50956001701737	3.17374168667653
MIR3675	0	0	0	0	0	0	0	0
MIR3676	0	0	0	0	0	0	0	0
MIR3677	0.712913768754427	1.65013722138078	0.873591161997045	1.4775592782179	1.33926565560582	1.87689566938431	1.62189271010242	1.22484716351885
MIR3678	0	1.65013722138078	0	0	1.33926565560582	0	0	0
MIR3679	0	0	0	0	1.33926565560582	0	0	0
MIR3680-1	0	0	0	0	0	0	0	0
MIR3682	3.40417677240018	3.0849524356137	1.80597503705566	1.87859124116955	2.48302244389572	3.022824210293	2.04148071851021	0
MIR3684	0	1.04915498583224	0	0	0	0	0	0
MIR3685	3.31434231514173	3.40923573908209	4.60300930624677	4.4279332519669	4.98205804326593	4.42571212474865	3.9583321963669	4.39640634240596
MIR3687	4.23994137509945	4.17864129045503	3.08575808552821	2.44941090727856	2.48302244389572	3.93122365747328	3.50956001701737	3.17374168667653
MIR3688-1	0	0	0	0	0	0	0	0
MIR3688-2	0	0	0	0	0	0	0	0
MIR3689A	0	0	0	0	0	0	0	0
MIR3689B	0	0	0	0	0	0	0	0
MIR3689C	0	0	0	0	0	0	0	0
MIR3689D1	0	0	0	0	0	0	0	0
MIR3689D2	0	0	0	0	0	0	0	0
MIR3689E	0	0	0	0	0	0	0	0
MIR3689F	0	0	0	0	0	0	0	0
MIR369	0	0	0	0	0	0	0	0
MIR3690	0	0	0	0	0	0	0	0
MIR3691	0	0	0	0	0	0	0	0
MIR3692	0	0	0	0	0	0	0	0
MIR3714	0	0	0	0	0	0	0	0
MIR371A	0	0	0	0	0	0	0	0
MIR371B	0	0	0	0	0	0	0	0
MIR372	0	0	0	0	0	0	0	0
MIR373	0	0	0	0	0	0	0	0
MIR374A	0	0	0	0	0	0	0	0
MIR374B	0.712913768754427	0	0	0.920206440533657	1.33926565560582	0	1.02778590416034	0
MIR374C	0	0	0	0	0	0	0	0
MIR375	0	0	0	0	0	0	0	0
MIR376A1	0	0	0	0	0	0	0	0
MIR376A2	0	0	0	0	0	0	0	0
MIR376B	0	0	0	0	0	0	0	0
MIR376C	0	0	0	0	0	0	0	0
MIR377	0	0	0	0	0	0	0	0
MIR378C	0	0	0	0	0	0	0	0
MIR378D1	0	0	0	0	0	0	0	0
MIR378D2	0	0	0	0.920206440533657	1.33926565560582	0	0	0
MIR378E	0	0	0	0	0	0	0	0
MIR378F	0	0	0	0	0	0	0	0
MIR379	0	0	0	0	0	0	0	0
MIR380	0	0	0	0	0	0	0	0
MIR381	0	0	0	0	0	0	0	0
MIR382	0	0	0	0	0	0	0	0
MIR383	0	0	0	0	0	0	0	0
MIR384	0	0	0	0	0	0	0	0
MIR3907	0	0	0	0	0	0	0	0
MIR3908	0	0	0	0	0	0	0	0
MIR3909	0	0	0	0	0	0	0	1.22484716351885
MIR3910-1	0	0	0	0	0	0	0	0
MIR3910-2	0	0	0	0	0	0	0	0
MIR3911	0.712913768754427	1.65013722138078	2.58335250651618	2.44941090727856	2.0216395901114	1.87689566938431	1.62189271010242	1.22484716351885
MIR3912	0.712913768754427	1.04915498583224	0.873591161997045	1.4775592782179	2.0216395901114	0	0	0
MIR3913-1	0	0	0	0	0	0	0	0
MIR3913-2	0	0	0	0	0	0	0	0
MIR3914-1	0	0	0	0	0	0	0	0
MIR3914-2	0	0	0	0	0	0	0	0
MIR3916	3.78473689157613	2.39979174715142	3.92102740881437	3.3109014736139	4.15643500447949	3.84440525481941	3.63550140326393	3.84529621395647
MIR3917	0	0	0	0	0	0	0	0
MIR3918	0	0	0	0	0	0	0	0
MIR3919	0	0	0	0	0	0	0	0
MIR3920	0	0	0	0	0	0	0	0
MIR3921	0	0	0	0	0	0	0	0
MIR3922	0	0	0	0	0	0	0	0
MIR3924	0	0	0	0	0	0	0	0
MIR3925	0	0	0	0	0	0	0	0
MIR3926-1	0	0	0	0	0	0	0	0
MIR3926-2	0	0	0	0	0	0	0	0
MIR3928	0	0	0	0	0	0	0	0
MIR3935	0	0	0	0	0	0	0	0
MIR3936	3.11592131492934	3.0849524356137	3.66118544087934	3.54950071307861	4.27520819417733	3.84440525481941	3.63550140326393	3.37311197167259
MIR3938	0	0	0	0	0	0	0	0
MIR3939	1.1879086418442	0	2.11399113273106	1.4775592782179	1.33926565560582	2.19023094704973	2.63097942038722	2.66658107131703
MIR3940	0	1.65013722138078	0	0	0	0.919108427306555	0	0
MIR3941	0	0	0	0	1.33926565560582	0	0	0
MIR3942	1.83043583819643	1.65013722138078	0	2.66773692224085	2.83205955510054	2.44750824261155	2.3661322452885	1.87759261098564
MIR3943	0	0	0	0	0	0	0	0
MIR3944	0	1.04915498583224	2.11399113273106	0	1.33926565560582	0.919108427306555	1.02778590416034	2.32536356564879
MIR3945	0	0	0	0	0	0	0	0
MIR3960	1.83043583819643	1.04915498583224	0	2.19205028328075	1.33926565560582	0.919108427306555	1.02778590416034	1.22484716351885
MIR3973	0	0	0	0	0	0	0	0
MIR3974	0	0	0	0	0	0	0	0
MIR3975	0	0	0.873591161997045	0	0	0	0	0
MIR3976	0	0	0	0	0	0	0	0
MIR3977	0	0	0	0	0	0	0	0
MIR3978	0	0	0	0	0	0	0	0
MIR409	0	0	0	0	0	0	0	0
MIR410	0	0	0	0	0	0	0	0
MIR411	0	0	0	0	0	0	0	0
MIR412	0	0	0	0	0	0	0	0
MIR421	1.1879086418442	1.04915498583224	0	1.4775592782179	0	0.919108427306555	0	1.87759261098564
MIR423	0.712913768754427	1.04915498583224	0	0.920206440533657	0	0	0	1.22484716351885
MIR424	0	0	0	0	0	0	0	0
MIR425	0.712913768754427	0	0	0	0	0	1.02778590416034	0
MIR4251	0	0	0	0	0	0	0	0
MIR4252	0	0	0	0	0	0	0	0
MIR4253	0	0	0	0	0	0	0	0
MIR4254	0	1.04915498583224	0.873591161997045	0	0	0	0	0
MIR4255	0	0	0	0	0	0	0	0
MIR4256	0	0	0	0	0	0	0	0
MIR4257	0	0	0.873591161997045	0	0	0.919108427306555	0	0
MIR4258	3.97265208758331	3.99733254887489	3.66118544087934	3.3109014736139	3.54986316065919	1.87689566938431	2.85466528377473	2.94233327642699
MIR4260	0.712913768754427	0	0	0	0	0	0	0
MIR4261	0	0	0	0	0	0	0	0
MIR4262	0	0	0	0	0	0	0	0
MIR4263	1.1879086418442	0	1.80597503705566	0.920206440533657	0	1.4760667690282	0	0
MIR4264	0	0	0	0	0	0	0	0
MIR4265	0	0	0	0	0	0	0	0
MIR4266	0	0	0	0	0	0	0	0
MIR4267	0	0	0	0	0	0	0	0
MIR4268	0	0	0	0	0	0	0	0
MIR4269	0	0	0	0	0	0	0	0
MIR4270	0	0	0	0	0	0	0	0
MIR4271	0	0	0	0	0	0	0	0
MIR4272	0	0	0	0	0	0	0	0
MIR4273	0	0	0	0	0	0	0	0
MIR4274	0	0	0	0	0	0	0	0
MIR4275	0	0	0	0	0	0	0	0
MIR4276	0	0	0	0	0	0	0	0
MIR4277	0	0	0	0	0	0	0	0
MIR4278	0	0	0	0	0	0	0	0
MIR4279	0	0	0	0	0	0	0	0
MIR4280	0	0	0	0	0	0	0	0
MIR4281	0	0	0	0	0	0	0	0
MIR4282	0	0	0	0	0	0	0	0
MIR4283-1	0	0	0	0	0	0	0	0
MIR4283-2	0	0	0	0	0	0	0	0
MIR4284	0	0	0	0	0	0	0	0
MIR4285	0.712913768754427	1.04915498583224	0	0	0	0.919108427306555	0	1.22484716351885
MIR4287	0	0	0	0	0	0	0	0
MIR4288	0	0	0	0	0	0	0	0
MIR4289	0	0	0	0	0	0	0	0
MIR429	0	0	0	0	0	0	0	0
MIR4290	0	0	0	0	0	0	0	0
MIR4291	0	0	0	0	0	0	0	0
MIR4292	4.19029906902532	4.48454735725361	3.45767517219133	3.84657263827024	4.48691701489513	3.84440525481941	4.05166718708665	4.30175562708067
MIR4294	0	0	0	0	0	0	0	0
MIR4295	0	0	0	0	0	0	0	0
MIR4296	0	0	0	0	0	0	0	0
MIR4297	0.712913768754427	0	0	0	0	0	0	0
MIR4298	0	0	0	0	0	0	0	0
MIR4299	0	0	0	0	0	0	0	0
MIR4300	0	0	0	0	0	0	0	0
MIR4301	0	0	0	0	0	0	0	0
MIR4302	0	0	0	0	0	0	0	0
MIR4303	0	0	0	0	0	0	0	0
MIR4304	0	0	0	0	0	0	0	0
MIR4305	0	0	0	0	0	0	0	0
MIR4306	0	0	0	0	0	0	0	0
MIR4307	0	0	0	0	0	0	0	0
MIR4308	0	0	0	0	0	0	0	0
MIR4309	0	0	0	0	0	0	0	0
MIR431	0	0	0	0	0	0	0	0
MIR4310	0	0	0	0	0	0	0	0
MIR4311	0	0	0	0	0	0	0	0
MIR4312	0.712913768754427	0	1.41383017209649	0	0	0	0	0
MIR4313	0.712913768754427	1.04915498583224	0	0.920206440533657	0	0	0	0
MIR4314	0	0	0	0	0	0	0	0
MIR4315-1	0	0	0	0	0	0	0	0
MIR4315-2	0	0	0	0	0	0	0	0
MIR4316	0	0	0	0	0	0	0	0
MIR4317	0	0	0	0	0	0	0	0
MIR4318	0	0	0	0	0	0	0	0
MIR4319	0	0	0	0	0	0	0	0
MIR432	0	0	0	0	0	0	0	0
MIR4320	0	0	0	0	0	0	0	0
MIR4321	5.77308233549148	5.64928788041265	5.02787432229328	5.0104894890576	4.38494253631785	5.50929417512572	5.14092019800255	5.6953719958719
MIR4322	0	0	0	0	1.33926565560582	0	0	0
MIR4323	0	0	0	0	0	0	0	0
MIR4324	1.5446504302868	1.65013722138078	1.41383017209649	1.4775592782179	2.0216395901114	0.919108427306555	1.02778590416034	1.22484716351885
MIR4325	0	0	0	0	0	0	0	0
MIR4326	0	1.65013722138078	2.11399113273106	1.4775592782179	0	0	0	1.22484716351885
MIR4327	0	0	0	0	0	0	0	0
MIR4328	0	0	0	0	0	0	0	0
MIR4329	1.1879086418442	0	0.873591161997045	1.4775592782179	0	0	1.02778590416034	1.87759261098564
MIR433	0	0	0	0	0	0	0	0
MIR4330	0	0	0	0	0	0	0	0
MIR4417	0	0	0	0	0	0	0	0
MIR4420	0	0	0	0	0	0	0	0
MIR4422	0	0	0	0	0	0	0	0
MIR4423	0	0	0	0	0	0	0	0
MIR4424	0	0	0	0	0	0	0	0
MIR4426	0	0	0	0	0	0	0	0
MIR4427	0	0	0	0	1.33926565560582	0	0	0
MIR4429	0	0	0	0	0	0	0	0
MIR4432	0	0	0	0	0	0	0	0
MIR4434	0.712913768754427	0	0	0	0	0.919108427306555	0	0
MIR4435-1	0	0	0	0	0	0	0	0
MIR4435-2	0	0	0	0	0	0	0	0
MIR4436A	0	0	0	0	0	0	0	0
MIR4436B1	0	0	0	0	0	0	0	0
MIR4437	0	0	0	0	0	0	0	0
MIR4439	0	0	0	0	0	0	0	0
MIR4440	0	0	0	0	0	0	0	0
MIR4441	0	1.04915498583224	0	0	0	0	0	0
MIR4442	2.27341665713308	1.65013722138078	2.36767577881156	2.85732465598534	2.48302244389572	2.85531689583661	2.04148071851021	3.37311197167259
MIR4443	0	0	0	0	0	0	0	0
MIR4444-1	6.42629486760895	6.81004478053932	6.57047254275892	6.70759081797653	7.26699726508608	7.08249927014241	7.09903165203285	7.28658176287871
MIR4446	0	0	0	0	0	0	0	0
MIR4449	2.0688620816702	2.39979174715142	2.36767577881156	2.19205028328075	0	0.919108427306555	1.02778590416034	2.32536356564879
MIR4450	0	0	0	0	0	0	0	0
MIR4451	0	0	0	0	0	0	0	0
MIR4453	0	0	0	0	0	0	0	0
MIR4454	0	0	0	0	0	0	0	0
MIR4456	0	0	0	0	0	0	0	0
MIR4457	0.712913768754427	0	0	0	0	0	0	0
MIR4458	0	0	0	0	0	0	0	0
MIR4460	0	0	0	0	0	0	0	0
MIR4461	1.1879086418442	1.04915498583224	0	0	0	0	1.02778590416034	1.22484716351885
MIR4462	0	0	0	0	0	0	0	0
MIR4464	0	0	0	0	0	0	0	0
MIR4465	0	0	0	0	0	0	0	0
MIR4466	0	0	0	0	0	0	0	0
MIR4467	2.27341665713308	2.07311837176014	2.36767577881156	2.85732465598534	0	2.44750824261155	2.04148071851021	1.87759261098564
MIR4468	0	0	0	0	0	0	0	0
MIR4469	2.0688620816702	0	0	0.920206440533657	0	0.919108427306555	0	0
MIR4470	0	0	0	0	0	0	0	0
MIR4471	0	0	0	0	0	0	0	0
MIR4472-1	0	0	0	0	0	0	0	0
MIR4472-2	0	0	0	0	0	0	0	0
MIR4473	0.712913768754427	0	0	0	0	0	0	0
MIR4474	0	0	0	0	0	0	0	0
MIR4475	0	0	0	0	0	0	0	0
MIR4476	0	0	0	0	0	0	0	0
MIR4478	0	0	0	0	0	0	0	0
MIR4479	0	1.04915498583224	0.873591161997045	1.87859124116955	1.33926565560582	0	1.02778590416034	2.32536356564879
MIR448	0	0	0	0	0	0	0	0
MIR4480	0	0	0	0	0	0	0	0
MIR4482-1	3.21854035778732	1.65013722138078	2.11399113273106	2.44941090727856	1.33926565560582	3.022824210293	1.62189271010242	3.17374168667653
MIR4483	0	0	0	0	0	0	0	0
MIR4484	0	0	0	0	0	0	0	0
MIR4485	0	0	0	0	0	0	0	0
MIR4486	0	0	0	0	0	0	0	0
MIR4488	0	0	0	0	0	0	0	0
MIR4489	0.712913768754427	0	0	0	1.33926565560582	0	0	1.22484716351885
MIR4490	0	0	0	0	0	0	0	0
MIR4491	0	0	0	0	0	0	0	0
MIR4492	0	0	0	0	0	0	0	0
MIR4493	0	0	0	0	0	0	0	0
MIR4497	0	0	0	0	0	0	0	0
MIR4498	0	0	0	0	0	0	0	0
MIR4499	0	0	0	0	0	0	0	0
MIR449A	0	0	0	0	0	0	0	0
MIR449B	0	0	0	0	0	0	0	0
MIR449C	0	0	0	0	0	0	0	0
MIR4500	0	0	0	0	0	0	0	0
MIR4500HG	2.75531515405454	1.04915498583224	3.45767517219133	3.65546847760443	3.11288771550381	2.85531689583661	2.04148071851021	2.66658107131703
MIR4503	0	0	0	0	0	0	0	0
MIR4505	0	0	0	0	0	0	0	0
MIR4508	0	0	0	0	0	0	0	0
MIR4509-1	0	0	0	0	0	0	0	0
MIR4509-2	0	0	0	0	0	0	0	0
MIR4509-3	0	0	0	0	0	0	0	0
MIR450A1	0	0	0	0	0	0	0	0
MIR450A2	0	0	0	0	0	0	0	0
MIR450B	0	0	0	0	0	0	0	0
MIR4510	0	0	0	0	0	0	0	0
MIR4511	0	0	0	0	0	0	0	0
MIR4513	0	0	0	0	0	0	0	0
MIR4514	0	0	1.41383017209649	0	0	0	0	0
MIR4515	0	0	0	0.920206440533657	0	0	0	0
MIR4516	0	0	0	0	0	0	0	0
MIR4517	4.33437786064745	5.18139980647642	4.69858187297248	4.88539640807459	4.7556259841582	4.4843129627863	4.51202129174781	4.79421504375934
MIR4518	0	0	0	0	0	0	0	0
MIR4519	0	0	0	0	0	0	0	0
MIR451A	0	0	0	0	0	0	0	0
MIR451B	0	0	0	0	0	0	0	0
MIR452	0	0	0	0	0	0	0	0
MIR4520A	0	0	0	0	0	0	0	0
MIR4520B	0.712913768754427	0	0	2.19205028328075	2.0216395901114	1.87689566938431	1.02778590416034	1.87759261098564
MIR4521	0	0	0	0	0	0	0	0
MIR4522	0	0	0	0	0	0	0	0
MIR4523	5.07016059524058	5.09376471241325	4.99059485559641	4.74841807033686	3.54986316065919	4.74617536973926	4.51202129174781	4.92698387513169
MIR4524A	0	0	0	0	1.33926565560582	0	0	0
MIR4526	0	0	0	0	0	0	0	0
MIR4529	0	0	0	0	0	0	0	0
MIR4530	0	0	0	0	0	0	1.02778590416034	0
MIR4531	0	0	0	0	0	0	0	0
MIR4532	0	0	0	0	0	0	0	0
MIR4533	0	0	0	0	0	0	0	0
MIR4534	0	1.04915498583224	0	1.4775592782179	0	0	0	0
MIR4535	0	0	0	0	0	0	0	0
MIR4536-1	0	0	0	0	0	0	0	0
MIR454	0	0	0	0	0	0	0	0
MIR4540	0	0	0	0	0	0	0	0
MIR455	0	0	0	0	0	0	0	0
MIR4632	0	0	0	0	0	0	0	0
MIR4633	0	0	0.873591161997045	0	0	0	1.02778590416034	0
MIR4634	0	0	0	0	0	0.919108427306555	0	0
MIR4635	0	0	0.873591161997045	0	0	0	0	0
MIR4636	0	0	0	0	0	0	0	0
MIR4637	0	0	0	0	0	0	0	0
MIR4638	0	0	0	0	0	0	0	0
MIR4639	0	2.07311837176014	1.80597503705566	0.920206440533657	0	1.4760667690282	0	1.22484716351885
MIR4640	0.712913768754427	0	0	0.920206440533657	0	0	0	0
MIR4641	0	0	0	0	0	0	0	0
MIR4642	1.1879086418442	0	0	0	1.33926565560582	1.4760667690282	0	0
MIR4643	0	0	0	0	0	0	0	0
MIR4644	0	0	0.873591161997045	0	2.0216395901114	0.919108427306555	0	0
MIR4645	0	0	0	0	0	0	0	0
MIR4646	0	0	0	0	0	0	0	0
MIR4647	0	0	0	0	0	0	0	0
MIR4648	0	0	0	0	0	0	1.02778590416034	0
