gene_id	chr	start	end	strand	size	locus_tag	gene_name	gbkey	description
exon-LgyM4147_000218000.1-1	CP103929.1	348288	348899	-	612	NXY56_002048	-	mRNA	EF-hand domain pair/EF hand/EF-hand domain containing protein%2C putative
exon-LgyM4147_000218100.1-1	CP103929.1	354228	354896	+	669	NXY56_002049	-	mRNA	Snf7%2C putative
exon-LgyM4147_000218200.1-1	CP103929.1	355169	355507	+	339	NXY56_002050	-	mRNA	dynein light chain%2C putative
exon-LgyM4147_000218300.1-1	CP103929.1	355834	357228	+	1395	NXY56_002051	-	mRNA	sucrose-phosphate synthase-like protein
exon-LgyM4147_000218400.1-1	CP103929.1	357792	359258	+	1467	NXY56_002052	-	mRNA	Methyltransferase domain/ubiE/COQ5 methyltransferase family%2C putative
exon-LgyM4147_000218500.1-1	CP103929.1	359977	362259	+	2283	NXY56_002053	-	mRNA	hypothetical protein
exon-LgyM4147_000218600.1-1	CP103929.1	368025	370220	+	2196	NXY56_002054	-	mRNA	hypothetical protein
exon-LgyM4147_000218700.1-1	CP103929.1	373308	374708	+	1401	NXY56_002055	-	mRNA	protein kinase%2C putative
exon-LgyM4147_000218800.1-1	CP103929.1	377496	379163	+	1668	NXY56_002056	-	mRNA	Protein of unknown function (DUF3184)%2C putative
exon-LgyM4147_000218900.1-1	CP103929.1	380859	383153	+	2295	NXY56_002057	-	mRNA	-
exon-LgyM4147_000219000.1-1	CP103929.1	385171	387822	+	2652	NXY56_002058	-	mRNA	Protein of unknown function (DUF3184)%2C putative
exon-LgyM4147_000219100.1-1	CP103929.1	393956	396928	+	2973	NXY56_002059	-	mRNA	Protein of unknown function (DUF3184)%2C putative
exon-LgyM4147_000219200.1-1	CP103929.1	399110	399589	+	480	NXY56_002060	-	mRNA	Protein of unknown function (DUF3184)%2C putative
exon-LgyM4147_000219300.1-1	CP103929.1	402496	404967	+	2472	NXY56_002061	-	mRNA	-
exon-LgyM4147_000219400.1-1	CP103929.1	406538	409474	+	2937	NXY56_002062	-	mRNA	Protein of unknown function (DUF3184)%2C putative
exon-LgyM4147_000219500.1-1	CP103929.1	410358	410678	+	321	NXY56_002063	-	mRNA	ubiquitin fold modifier protein%2C putative
exon-LgyM4147_000219600.1-1	CP103929.1	411575	413104	+	1530	NXY56_002064	-	mRNA	hypothetical protein
exon-LgyM4147_000219700.1-1	CP103929.1	416918	418732	+	1815	NXY56_002065	-	mRNA	hypothetical protein
exon-LgyM4147_000219800.1-1	CP103929.1	427997	435406	+	7410	NXY56_002066	-	mRNA	hypothetical protein
exon-LgyM4147_000219900.1-1	CP103929.1	436445	439183	+	2739	NXY56_002067	-	mRNA	hypothetical protein
exon-LgyM4147_000220000.1-1	CP103929.1	441842	442924	+	1083	NXY56_002068	-	mRNA	Polyketide cyclase / dehydrase and lipid transport%2C putative
exon-LgyM4147_000220100.1-1	CP103929.1	446345	446815	+	471	NXY56_002069	-	mRNA	hypothetical protein
exon-LgyM4147_000220200.1-1	CP103929.1	447618	448160	+	543	NXY56_002070	-	mRNA	tyrosyl or methionyl-tRNA synthetase-like protein
exon-NXY56_002071-1	CP103929.1	448531	448605	-	75	NXY56_002071	-	tRNA	tRNA-Gln
exon-LgyM4147_000220400.1-1	CP103929.1	449028	450863	-	1836	NXY56_002072	-	mRNA	WW domain containing protein%2C putative
exon-LgyM4147_000220500.1-1	CP103929.1	451886	452239	-	354	NXY56_002073	-	mRNA	hypothetical protein
exon-LgyM4147_000220600.1-1	CP103929.1	453477	454577	-	1101	NXY56_002074	-	mRNA	hypothetical protein
exon-LgyM4147_000220700.1-1	CP103929.1	455394	456839	-	1446	NXY56_002075	-	mRNA	hypothetical protein
exon-LgyM4147_000220800.1-1	CP103929.1	457703	457858	-	156	NXY56_002076	-	mRNA	60S ribosomal protein L39%2C putative
exon-LgyM4147_000220900.1-1	CP103929.1	459050	460657	-	1608	NXY56_002077	-	mRNA	coatomer delta subunit-like protein
exon-LgyM4147_000221000.1-1	CP103929.1	462024	466112	-	4089	NXY56_002078	-	mRNA	protein of unknown function DUF221%2C putative
exon-LgyM4147_000221100.1-1	CP103929.1	469692	473510	-	3819	NXY56_002079	-	mRNA	hypothetical protein
exon-LgyM4147_000221200.1-1	CP103929.1	475132	481041	-	5910	NXY56_002080	-	mRNA	Cullin family/Cullin protein neddylation domain containing protein%2C putative
exon-LgyM4147_000221300.1-1	CP103929.1	483139	488568	-	5430	NXY56_002081	-	mRNA	hypothetical protein
exon-LgyM4147_000221400.1-1	CP103929.1	489442	495906	-	6465	NXY56_002082	-	mRNA	hypothetical protein
exon-LgyM4147_000221500.1-1	CP103929.1	497996	498442	-	447	NXY56_002083	-	mRNA	hypothetical protein
exon-LgyM4147_000221600.1-1	CP103929.1	499875	505013	-	5139	NXY56_002084	-	mRNA	hypothetical protein
exon-LgyM4147_000221700.1-1	CP103929.1	506424	513182	-	6759	NXY56_002085	-	mRNA	hypothetical protein
exon-LgyM4147_000221800.1-1	CP103929.1	514482	514781	-	300	NXY56_002086	-	mRNA	hypothetical protein
exon-LgyM4147_000221900.1-1	CP103929.1	515634	517754	-	2121	NXY56_002087	-	mRNA	diacylglycerol kinase%2C putative
exon-LgyM4147_000222000.1-1	CP103929.1	519510	522572	-	3063	NXY56_002088	-	mRNA	hypothetical protein
exon-LgyM4147_000222100.1-1	CP103929.1	525838	526182	-	345	NXY56_002089	-	mRNA	cytochrome c%2C putative
exon-LgyM4147_000222200.1-1	CP103929.1	528695	529036	-	342	NXY56_002090	-	mRNA	cytochrome c%2C putative
exon-LgyM4147_000222300.1-1	CP103929.1	531519	535835	-	4317	NXY56_002091	-	mRNA	hypothetical protein
exon-LgyM4147_000222400.1-1	CP103929.1	537615	548786	-	11172	NXY56_002092	-	mRNA	hypothetical protein
exon-LgyM4147_000222500.1-1	CP103929.1	550629	555833	-	5205	NXY56_002093	-	mRNA	DNA-directed rna polymerase I largest subunit%2C putative
exon-LgyM4147_000222600.1-1	CP103929.1	558036	559835	-	1800	NXY56_002094	-	mRNA	Amidase%2C putative
exon-LgyM4147_000222700.1-1	CP103929.1	561888	562214	-	327	NXY56_002095	-	mRNA	hypothetical protein
exon-LgyM4147_000222800.1-1	CP103929.1	563770	564318	-	549	NXY56_002096	-	mRNA	ADP-ribosylation factor-like%2C putative
exon-LgyM4147_000222900.1-1	CP103929.1	568831	571704	-	2874	NXY56_002097	-	mRNA	OTU-like cysteine protease%2C putative
exon-LgyM4147_000223000.1-1	CP103929.1	573462	574325	-	864	NXY56_002098	-	mRNA	EMG1/NEP1 methyltransferase%2C putative
exon-LgyM4147_000223100.1-1	CP103929.1	575330	576538	-	1209	NXY56_002099	-	mRNA	trafficking protein particle complex subunit- like protein
exon-LgyM4147_000223200.1-1	CP103929.1	576820	578373	-	1554	NXY56_002100	-	mRNA	hypothetical protein
exon-LgyM4147_000223300.1-1	CP103929.1	580808	582316	-	1509	NXY56_002101	-	mRNA	hypothetical protein
exon-LgyM4147_000223400.1-1	CP103929.1	586011	586805	-	795	NXY56_002102	-	mRNA	-
exon-LgyM4147_000223400.1-2	CP103929.1	585127	586008	-	882	NXY56_002102	-	mRNA	-
exon-LgyM4147_000223500.1-1	CP103929.1	588289	590073	-	1785	NXY56_002103	-	mRNA	paraflagellar rod protein 1D%2C putative
exon-LgyM4147_000223600.1-1	CP103929.1	591492	593276	-	1785	NXY56_002104	-	mRNA	paraflagellar rod protein 1D%2C putative
exon-LgyM4147_000223700.1-1	CP103929.1	596293	601896	-	5604	NXY56_002105	-	mRNA	hypothetical protein
exon-LgyM4147_000223800.1-1	CP103929.1	604717	605109	-	393	NXY56_002106	-	mRNA	hypothetical protein
exon-LgyM4147_000223900.1-1	CP103929.1	607098	611138	-	4041	NXY56_002107	-	mRNA	kinesin%2C putative
exon-LgyM4147_000224000.1-1	CP103929.1	614440	615732	-	1293	NXY56_002108	-	mRNA	hypothetical protein
exon-LgyM4147_000224100.1-1	CP103929.1	615756	616145	-	390	NXY56_002109	-	mRNA	hypothetical protein
exon-LgyM4147_000224200.1-1	CP103929.1	616190	617509	-	1320	NXY56_002110	-	mRNA	kinesin%2C putative
exon-LgyM4147_000224300.1-1	CP103929.1	622138	623943	-	1806	NXY56_002111	-	mRNA	hypothetical protein
exon-LgyM4147_000224400.1-1	CP103929.1	626617	627711	-	1095	NXY56_002112	-	mRNA	hypothetical protein
exon-LgyM4147_000224500.1-1	CP103929.1	628843	630561	-	1719	NXY56_002113	-	mRNA	hypothetical protein
exon-LgyM4147_000224600.1-1	CP103929.1	633670	634011	-	342	NXY56_002114	-	mRNA	hypothetical protein
exon-LgyM4147_000224700.1-1	CP103929.1	635416	638853	-	3438	NXY56_002115	-	mRNA	hypothetical protein
exon-LgyM4147_000224800.1-1	CP103929.1	641683	642972	+	1290	NXY56_002116	-	mRNA	endoplasmic reticulum oxidoreductin%2C putative
exon-LgyM4147_000224900.1-1	CP103929.1	643597	647622	+	4026	NXY56_002117	-	mRNA	DNA polymerase I alpha catalytic subunit%2C putative
exon-LgyM4147_000225000.1-1	CP103929.1	649408	653118	+	3711	NXY56_002118	-	mRNA	WD domain%2C G-beta repeat%2C putative
exon-LgyM4147_000225100.1-1	CP103929.1	654297	656375	+	2079	NXY56_002119	-	mRNA	hypothetical protein
exon-LgyM4147_000225200.1-1	CP103929.1	657192	658217	+	1026	NXY56_002120	-	mRNA	hypothetical protein
exon-LgyM4147_000225300.1-1	CP103929.1	659377	662631	+	3255	NXY56_002121	-	mRNA	kinesin%2C putative
exon-LgyM4147_000225400.1-1	CP103929.1	664449	665297	+	849	NXY56_002122	-	mRNA	U1 small nuclear ribonucleoprotein%2C putative
exon-LgyM4147_000225500.1-1	CP103929.1	666329	668239	+	1911	NXY56_002123	-	mRNA	eukaryotic translation initiation factor 4 gamma%2C putative
exon-LgyM4147_000225600.1-1	CP103929.1	670395	671201	+	807	NXY56_002124	-	mRNA	prohibitin
exon-LgyM4147_000225700.1-1	CP103929.1	672569	673924	+	1356	NXY56_002125	-	mRNA	hypothetical protein
exon-LgyM4147_000225800.1-1	CP103929.1	674629	675348	+	720	NXY56_002126	-	mRNA	Putative snoRNA binding domain containing protein%2C putative
exon-LgyM4147_000225900.1-1	CP103929.1	677054	677470	+	417	NXY56_002127	-	mRNA	hypothetical protein
exon-LgyM4147_000226000.1-1	CP103929.1	677843	678646	+	804	NXY56_002128	-	mRNA	hypothetical protein
exon-LgyM4147_000226100.1-1	CP103929.1	678898	679662	+	765	NXY56_002129	-	mRNA	hypothetical protein
exon-LgyM4147_000226200.1-1	CP103929.1	684211	686286	+	2076	NXY56_002130	-	mRNA	Clustered mitochondria/Translation initiation factor eIF3 subunit 135%2C putative
exon-LgyM4147_000226300.1-1	CP103929.1	689032	695538	+	6507	NXY56_002131	-	mRNA	Flagellar Member 3
exon-LgyM4147_000226400.1-1	CP103929.1	695586	696806	+	1221	NXY56_002132	-	mRNA	hypothetical protein
exon-LgyM4147_000226500.1-1	CP103929.1	697068	701450	+	4383	NXY56_002133	-	mRNA	Flagellar Member 3
exon-LgyM4147_000226550.1-1	CP103929.1	707381	708571	+	1191	NXY56_002134	-	mRNA	TATE gag protein
exon-LgyM4147_000226600.1-1	CP103929.1	708676	711266	+	2591	NXY56_002135	-	mRNA	-
exon-LgyM4147_000226700.1-1	CP103929.1	711674	713207	+	1534	NXY56_002136	-	mRNA	-
exon-LgyM4147_000227000.1-1	CP103930.1	1058	3935	+	2878	NXY56_002137	-	mRNA	-
exon-LgyM4147_000227200.1-1	CP103930.1	4019	5908	+	1890	NXY56_002138	-	mRNA	TATE reverse transcriptase (RNA-dependent DNA polymerase)
exon-LgyM4147_000227300.1-1	CP103930.1	8573	10897	-	2325	NXY56_002139	-	mRNA	hypothetical protein
exon-LgyM4147_000227400.1-1	CP103930.1	11959	12453	-	495	NXY56_002140	-	mRNA	hypothetical protein
exon-LgyM4147_000227500.1-1	CP103930.1	16645	17226	-	582	NXY56_002141	-	mRNA	Anaphase-promoting complex subunit 11 RING-H2 finger/Zinc finger%2C C3HC4 type (RING finger)/Ring finger domain/RING-H2 zinc finger containing protein%2C putative
exon-LgyM4147_000227600.1-1	CP103930.1	18133	18921	-	789	NXY56_002142	-	mRNA	DnaJ domain containing protein%2C putative
exon-LgyM4147_000227700.1-1	CP103930.1	19708	20406	-	699	NXY56_002143	-	mRNA	hypothetical protein
exon-LgyM4147_000227800.1-1	CP103930.1	21945	23606	-	1662	NXY56_002144	-	mRNA	mitogen-activated protein kinase kinase 3%2C putative
exon-LgyM4147_000227900.1-1	CP103930.1	24711	25277	-	567	NXY56_002145	-	mRNA	ADP-ribosylation factor-like protein 1
exon-LgyM4147_000228000.1-1	CP103930.1	27153	28001	-	849	NXY56_002146	-	mRNA	Elongation factor Tu domain 2%2C putative
exon-LgyM4147_000228100.1-1	CP103930.1	30232	30630	-	399	NXY56_002147	-	mRNA	-
exon-LgyM4147_000228100.1-2	CP103930.1	29360	30229	-	870	NXY56_002147	-	mRNA	-
exon-LgyM4147_000228100.1-3	CP103930.1	29283	29357	-	75	NXY56_002147	-	mRNA	-
exon-LgyM4147_000228200.1-1	CP103930.1	31461	32810	-	1350	NXY56_002148	-	mRNA	elongation factor 1-alpha
exon-LgyM4147_000228300.1-1	CP103930.1	33643	34992	-	1350	NXY56_002149	-	mRNA	elongation factor 1-alpha
exon-LgyM4147_000228400.1-1	CP103930.1	35827	37176	-	1350	NXY56_002150	-	mRNA	elongation factor 1-alpha
exon-LgyM4147_000228500.1-1	CP103930.1	38011	39360	-	1350	NXY56_002151	-	mRNA	elongation factor 1-alpha
exon-LgyM4147_000228600.1-1	CP103930.1	40193	41542	-	1350	NXY56_002152	-	mRNA	elongation factor 1-alpha
exon-LgyM4147_000228700.1-1	CP103930.1	42377	43726	-	1350	NXY56_002153	-	mRNA	elongation factor 1-alpha
exon-LgyM4147_000228800.1-1	CP103930.1	44562	45911	-	1350	NXY56_002154	-	mRNA	elongation factor 1-alpha
exon-LgyM4147_000228900.1-1	CP103930.1	49132	53292	-	4161	NXY56_002155	-	mRNA	receptor-type adenylate cyclase%2C putative
exon-LgyM4147_000229000.1-1	CP103930.1	56607	60800	-	4194	NXY56_002156	-	mRNA	receptor-type adenylate cyclase%2C putative
exon-LgyM4147_000229100.1-1	CP103930.1	67947	69035	-	1089	NXY56_002157	-	mRNA	-
exon-LgyM4147_000229100.1-2	CP103930.1	65131	67944	-	2814	NXY56_002157	-	mRNA	-
exon-LgyM4147_000229200.1-1	CP103930.1	73825	77535	-	3711	NXY56_002158	-	mRNA	receptor-type adenylate cyclase%2C putative
exon-LgyM4147_000229300.1-1	CP103930.1	79118	83068	-	3951	NXY56_002159	-	mRNA	receptor-type adenylate cyclase%2C putative
exon-LgyM4147_000229400.1-1	CP103930.1	87487	88512	-	1026	NXY56_002160	-	mRNA	-
exon-LgyM4147_000229400.1-2	CP103930.1	87468	87485	-	18	NXY56_002160	-	mRNA	-
exon-LgyM4147_000229400.1-3	CP103930.1	84833	87466	-	2634	NXY56_002160	-	mRNA	-
exon-LgyM4147_000229400.1-4	CP103930.1	84678	84830	-	153	NXY56_002160	-	mRNA	-
exon-LgyM4147_000229500.1-1	CP103930.1	90050	92095	-	2046	NXY56_002161	-	mRNA	hypothetical protein
exon-LgyM4147_000229600.1-1	CP103930.1	96073	97026	-	954	NXY56_002162	-	mRNA	Tetratricopeptide repeat/TPR repeat%2C putative
exon-LgyM4147_000229700.1-1	CP103930.1	98704	101304	-	2601	NXY56_002163	-	mRNA	hypothetical protein
exon-LgyM4147_000229800.1-1	CP103930.1	103185	104456	-	1272	NXY56_002164	-	mRNA	peptidase T%2C putative%2C metallo-peptidase%2C ClanMH%2C family M20B
exon-LgyM4147_000229900.1-1	CP103930.1	105860	107992	-	2133	NXY56_002165	-	mRNA	hypothetical protein
exon-LgyM4147_000230000.1-1	CP103930.1	109368	112628	-	3261	NXY56_002166	-	mRNA	Kinesin motor domain containing protein%2C putative
exon-LgyM4147_000230100.1-1	CP103930.1	115078	117186	-	2109	NXY56_002167	-	mRNA	WD domain%2C G-beta repeat%2C putative
exon-LgyM4147_000230200.1-1	CP103930.1	119486	123217	-	3732	NXY56_002168	-	mRNA	Regulator of chromosome condensation (RCC1) repeat%2C putative
exon-LgyM4147_000230300.1-1	CP103930.1	126903	127982	-	1080	NXY56_002169	-	mRNA	cystathionine beta-synthase
exon-LgyM4147_000230400.1-1	CP103930.1	129879	132338	-	2460	NXY56_002170	-	mRNA	hypothetical protein
exon-LgyM4147_000230500.1-1	CP103930.1	133284	134141	-	858	NXY56_002171	-	mRNA	NADH-ubiquinone oxidoreductase%2C mitochondrial%2C putative
exon-LgyM4147_000230600.1-1	CP103930.1	137607	138155	-	549	NXY56_002172	-	mRNA	histone H2A%2C putative
exon-LgyM4147_000230700.1-1	CP103930.1	139171	141309	-	2139	NXY56_002173	-	mRNA	Zinc finger%2C C3HC4 type (RING finger) containing protein%2C putative
exon-LgyM4147_000230800.1-1	CP103930.1	142288	143079	-	792	NXY56_002174	-	mRNA	hypothetical protein
exon-LgyM4147_000230900.1-1	CP103930.1	144354	148457	-	4104	NXY56_002175	-	mRNA	hypothetical protein
exon-LgyM4147_000231000.1-1	CP103930.1	149854	150750	-	897	NXY56_002176	-	mRNA	hypothetical protein
exon-LgyM4147_000231100.1-1	CP103930.1	151356	156554	-	5199	NXY56_002177	-	mRNA	hypothetical protein
exon-LgyM4147_000231200.1-1	CP103930.1	157485	157919	-	435	NXY56_002178	-	mRNA	hypothetical protein
exon-LgyM4147_000231300.1-1	CP103930.1	159596	161368	-	1773	NXY56_002179	-	mRNA	Dihydrouridine synthase (Dus)%2C putative
exon-LgyM4147_000231400.1-1	CP103930.1	162799	163347	-	549	NXY56_002180	-	mRNA	cytidine deaminase-like protein
exon-LgyM4147_000231500.1-1	CP103930.1	164891	167326	-	2436	NXY56_002181	-	mRNA	hypothetical protein
exon-LgyM4147_000231600.1-1	CP103930.1	180197	183376	-	3180	NXY56_002182	-	mRNA	Ring finger domain/Zinc finger%2C C3HC4 type (RING finger) containing protein%2C putative
exon-LgyM4147_000231700.1-1	CP103930.1	189748	193227	-	3480	NXY56_002183	-	mRNA	hypothetical protein
exon-LgyM4147_000231800.1-1	CP103930.1	194388	196031	-	1644	NXY56_002184	-	mRNA	putative N6-adenine methyltransferase%2C putative
exon-LgyM4147_000231900.1-1	CP103930.1	198204	202181	-	3978	NXY56_002185	-	mRNA	hypothetical protein
exon-LgyM4147_000232000.1-1	CP103930.1	204032	209698	-	5667	NXY56_002186	-	mRNA	hypothetical protein
exon-LgyM4147_000232100.1-1	CP103930.1	210987	211334	-	348	NXY56_002187	-	mRNA	Fructosamine kinase%2C putative
exon-LgyM4147_000232200.1-1	CP103930.1	213243	217955	-	4713	NXY56_002188	-	mRNA	hypothetical protein
exon-LgyM4147_000232300.1-1	CP103930.1	219249	220547	-	1299	NXY56_002189	-	mRNA	DnaJ domain containing protein%2C putative
exon-LgyM4147_000232400.1-1	CP103930.1	221114	231121	-	10008	NXY56_002190	-	mRNA	hypothetical protein
exon-LgyM4147_000232500.1-1	CP103930.1	240039	241637	-	1599	NXY56_002191	-	mRNA	Phenazine biosynthesis-like protein%2C putative
exon-LgyM4147_000232600.1-1	CP103930.1	243945	247490	-	3546	NXY56_002192	-	mRNA	protein kinase%2C putative
exon-LgyM4147_000232700.1-1	CP103930.1	249675	253883	-	4209	NXY56_002193	-	mRNA	hypothetical protein
exon-LgyM4147_000232800.1-1	CP103930.1	256103	259174	-	3072	NXY56_002194	-	mRNA	hypothetical protein
exon-LgyM4147_000232900.1-1	CP103930.1	266493	269723	-	3231	NXY56_002195	-	mRNA	hypothetical protein
exon-LgyM4147_000233000.1-1	CP103930.1	271465	275469	-	4005	NXY56_002196	-	mRNA	ATPase family associated with various cellular activities (AAA)%2C putative
exon-LgyM4147_000233100.1-1	CP103930.1	276642	277538	-	897	NXY56_002197	-	mRNA	RNA-binding protein%2C putative
exon-LgyM4147_000233200.1-1	CP103930.1	280160	283765	-	3606	NXY56_002198	-	mRNA	hypothetical protein
exon-LgyM4147_000233300.1-1	CP103930.1	284263	285420	-	1158	NXY56_002199	-	mRNA	bis(5'-nucleosyl)-tetraphosphatase%2C symmetrical-like protein
exon-LgyM4147_000233400.1-1	CP103930.1	286282	291156	-	4875	NXY56_002200	-	mRNA	hypothetical protein
exon-LgyM4147_000233500.1-1	CP103930.1	294430	297771	-	3342	NXY56_002201	-	mRNA	P-type ATPase%2C putative
exon-LgyM4147_000233600.1-1	CP103930.1	300115	301593	-	1479	NXY56_002202	-	mRNA	Acyl CoA binding protein%2C putative
exon-LgyM4147_000233700.1-1	CP103930.1	302648	302959	-	312	NXY56_002203	-	mRNA	Acyl CoA binding protein%2C putative
exon-LgyM4147_000233800.1-1	CP103930.1	304791	306044	-	1254	NXY56_002204	-	mRNA	hypothetical protein
exon-LgyM4147_000233900.1-1	CP103930.1	307969	308259	-	291	NXY56_002205	-	mRNA	Acyl CoA binding protein%2C putative
exon-LgyM4147_000234000.1-1	CP103930.1	310731	311705	-	975	NXY56_002206	-	mRNA	Alpha/beta hydrolase family%2C putative
exon-LgyM4147_000234100.1-1	CP103930.1	314229	318170	-	3942	NXY56_002207	-	mRNA	EF-hand domain pair%2C putative
exon-LgyM4147_000234200.1-1	CP103930.1	319681	320766	-	1086	NXY56_002208	-	mRNA	hypothetical protein
exon-LgyM4147_000234300.1-1	CP103930.1	321438	323417	-	1980	NXY56_002209	-	mRNA	GRAM domain containing protein%2C putative
exon-NXY56_002210-1	CP103930.1	331166	331239	-	74	NXY56_002210	-	tRNA	tRNA-Asp
exon-NXY56_002211-1	CP103930.1	331315	331399	+	85	NXY56_002211	-	tRNA	tRNA-Ser
exon-NXY56_002212-1	CP103930.1	331455	331530	+	76	NXY56_002212	-	tRNA	tRNA-Ala
exon-LgyM4147_000234700.1-1	CP103930.1	332088	334184	-	2097	NXY56_002213	-	mRNA	polo-like protein kinase%2C putative
exon-LgyM4147_000234800.1-1	CP103930.1	336553	338223	-	1671	NXY56_002214	-	mRNA	VID27 cytoplasmic protein%2C putative
exon-LgyM4147_000234900.1-1	CP103930.1	339049	342633	-	3585	NXY56_002215	-	mRNA	hypothetical protein
exon-LgyM4147_000235000.1-1	CP103930.1	343481	347398	-	3918	NXY56_002216	-	mRNA	hypothetical protein
exon-LgyM4147_000235100.1-1	CP103930.1	348008	353104	-	5097	NXY56_002217	-	mRNA	protein kinase%2C putative
exon-LgyM4147_000235200.1-1	CP103930.1	355702	357033	-	1332	NXY56_002218	-	mRNA	hypothetical protein
exon-LgyM4147_000235300.1-1	CP103930.1	357672	359168	-	1497	NXY56_002219	-	mRNA	hypothetical protein
exon-LgyM4147_000235400.1-1	CP103930.1	360342	361766	-	1425	NXY56_002220	-	mRNA	Putative methyltransferase%2C putative
exon-LgyM4147_000235500.1-1	CP103930.1	362387	364810	-	2424	NXY56_002221	-	mRNA	Myb-like DNA-binding domain containing protein%2C putative
exon-LgyM4147_000235600.1-1	CP103930.1	365600	368080	-	2481	NXY56_002222	-	mRNA	hypothetical protein
exon-LgyM4147_000235700.1-1	CP103930.1	370499	371977	-	1479	NXY56_002223	-	mRNA	guanosine monophosphate reductase
exon-LgyM4147_000235800.1-1	CP103930.1	372821	373789	-	969	NXY56_002224	-	mRNA	lysine decarboxylase-like protein
exon-LgyM4147_000235900.1-1	CP103930.1	377318	380104	-	2787	NXY56_002225	-	mRNA	OSM3-like kinesin%2C putative
exon-LgyM4147_000236000.1-1	CP103930.1	381636	382775	-	1140	NXY56_002226	-	mRNA	RNA-binding protein%2C putative
exon-LgyM4147_000236100.1-1	CP103930.1	384035	384670	-	636	NXY56_002227	-	mRNA	G-patch domain containing protein%2C putative
exon-LgyM4147_000236200.1-1	CP103930.1	389072	390856	-	1785	NXY56_002228	-	mRNA	hypothetical protein
exon-LgyM4147_000236300.1-1	CP103930.1	393326	395221	-	1896	NXY56_002229	-	mRNA	Lariat debranching enzyme%2C C-terminal domain containing protein%2C putative
exon-LgyM4147_000236400.1-1	CP103930.1	396088	397659	-	1572	NXY56_002230	-	mRNA	hypothetical protein
exon-LgyM4147_000236500.1-1	CP103930.1	398397	398753	-	357	NXY56_002231	-	mRNA	hypothetical protein
exon-LgyM4147_000236600.1-1	CP103930.1	399692	400090	-	399	NXY56_002232	-	mRNA	hypothetical protein
exon-LgyM4147_000236700.1-1	CP103930.1	401666	403000	+	1335	NXY56_002233	-	mRNA	META domain containing protein
exon-LgyM4147_000236800.1-1	CP103930.1	406358	408037	+	1680	NXY56_002234	-	mRNA	hypothetical protein
exon-LgyM4147_000236900.1-1	CP103930.1	409634	409972	+	339	NXY56_002235	-	mRNA	META domain containing protein%2C putative
exon-LgyM4147_000237000.1-1	CP103930.1	413127	415157	+	2031	NXY56_002236	-	mRNA	Leucine Rich repeat%2C putative
exon-LgyM4147_000237100.1-1	CP103930.1	416420	417853	+	1434	NXY56_002237	-	mRNA	Acyltransferase%2C putative
exon-LgyM4147_000237200.1-1	CP103930.1	418631	425728	+	7098	NXY56_002238	-	mRNA	ATP-dependent RNA helicase%2C putative
exon-LgyM4147_000237300.1-1	CP103930.1	429133	433032	+	3900	NXY56_002239	-	mRNA	formin%2C putative
exon-LgyM4147_000237400.1-1	CP103930.1	434406	437645	+	3240	NXY56_002240	-	mRNA	Phosphorylated CTD interacting factor 1 WW domain containing protein%2C putative
exon-LgyM4147_000237500.1-1	CP103930.1	441109	446007	+	4899	NXY56_002241	-	mRNA	3'5'-cyclic nucleotide phosphodiesterase%2C putative
exon-LgyM4147_000237600.1-1	CP103930.1	451261	453486	+	2226	NXY56_002242	-	mRNA	Mak10 subunit%2C NatC N(alpha)-terminal acetyltransferase%2C putative
exon-LgyM4147_000237700.1-1	CP103930.1	454758	455009	+	252	NXY56_002243	-	mRNA	hypothetical protein
exon-LgyM4147_000237800.1-1	CP103930.1	456632	477136	+	20505	NXY56_002244	-	mRNA	hypothetical protein
exon-LgyM4147_000237900.1-1	CP103930.1	477912	479978	+	2067	NXY56_002245	-	mRNA	hypothetical protein
exon-LgyM4147_000238000.1-1	CP103930.1	481175	482257	+	1083	NXY56_002246	-	mRNA	hydrolase%2C alpha/beta fold family-like protein
exon-LgyM4147_000238100.1-1	CP103930.1	483766	485682	+	1917	NXY56_002247	-	mRNA	Glycosyltransferase (GlcNAc)%2C putative
exon-LgyM4147_000238200.1-1	CP103930.1	490072	492567	+	2496	NXY56_002248	-	mRNA	hypothetical protein
exon-LgyM4147_000238300.1-1	CP103930.1	496824	498113	+	1290	NXY56_002249	-	mRNA	hydrolase-like protein
exon-LgyM4147_000238400.1-1	CP103930.1	500459	501631	+	1173	NXY56_002250	-	mRNA	hydrolase-like protein
exon-LgyM4147_000238500.1-1	CP103930.1	507497	509668	+	2172	NXY56_002251	-	mRNA	esterase-like protein
exon-LgyM4147_000238600.1-1	CP103930.1	511109	513388	+	2280	NXY56_002252	-	mRNA	hypothetical protein
exon-LgyM4147_000238700.1-1	CP103930.1	515502	517727	+	2226	NXY56_002253	-	mRNA	hypothetical protein
exon-LgyM4147_000238800.1-1	CP103930.1	519428	523441	+	4014	NXY56_002254	-	mRNA	cysteine peptidase%2C Clan CA%2C family C19%2C putative
exon-LgyM4147_000238900.1-1	CP103930.1	524334	525953	+	1620	NXY56_002255	-	mRNA	3-oxo-5-alpha-steroid 4-dehydrogenase-like protein
exon-LgyM4147_000239000.1-1	CP103930.1	526773	531074	+	4302	NXY56_002256	-	mRNA	kinesin%2C putative
exon-LgyM4147_000239100.1-1	CP103930.1	533220	533576	+	357	NXY56_002257	-	mRNA	hypothetical protein
