ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006082	organic acid metabolic process	77/783	389/6015	0.197943444730077	1.52060002560845	4.10684060335758	6.62499621825282e-05	0.00168515812897013	0.00150377904590389	YGR256W/YML042W/YMR169C/YDL110C/YFL030W/YBR026C/YOR391C/YIR033W/YIL160C/YDL021W/YOL002C/YMR170C/YMR250W/YNL274C/YBL015W/YBR053C/YGR019W/YPL280W/YOR040W/YDR148C/YMR280C/YFR053C/YAL062W/YKL085W/YOR388C/YDR216W/YLL058W/YBR222C/YDR272W/YFR049W/YGL055W/YFR047C/YAL054C/YNL202W/YJR019C/YOR374W/YNR033W/YIL125W/YGR087C/YEL020C/YKR009C/YKL192C/YDR533C/YGL205W/YHR037W/YLR345W/YCL040W/YNR001C/YPR006C/YDL078C/YJR078W/YPL262W/YDL215C/YLR118C/YLR174W/YGL062W/YPL017C/YML004C/YAR035W/YHR112C/YPL147W/YDR036C/YBR006W/YKL188C/YMR165C/YPL275W/YMR020W/YNL117W/YLR284C/YML054C/YER015W/YLL062C/YPL095C/YNL009W/YMR246W/YOR100C/YIR017C	77
GO:0006112	energy reserve metabolic process	16/783	44/6015	0.363636363636364	2.793451758969	4.61871566479026	6.97373317247233e-05	0.00173597919768899	0.00154913007671581	YPR184W/YIL099W/YER054C/YPR160W/YLR273C/YIL057C/YAL017W/YNR007C/YIL024C/YGR223C/YFR017C/YIL045W/YMR105C/YKR058W/YLR258W/YKL035W	16
GO:0007005	mitochondrion organization	41/783	173/6015	0.236994219653179	1.82058777932806	4.23639108468451	7.07296742446551e-05	0.00173597919768899	0.00154913007671581	YAL008W/YGR174C/YNL055C/YOL071W/YBR037C/YPR140W/YBR269C/YIL065C/YLR203C/YBR024W/YHR116W/YLR259C/YIL157C/YML030W/YGR231C/YDR381C-A/YEL012W/YJL062W-A/YLL009C/YML129C/YJL003W/YLR218C/YER058W/YDR296W/YPL109C/YLL040C/YJR080C/YLR077W/YMR056C/YDR512C/YDL107W/YBL022C/YDR511W/YIL098C/YJR034W/YDR379C-A/YKL053C-A/YBL059C-A/YBR185C/YOR228C/YMR244C-A	41
GO:0009060	aerobic respiration	35/783	140/6015	0.25	1.92049808429119	4.26296430922305	7.57143396281294e-05	0.00182628208861643	0.00162971337203197	YJL045W/YBR026C/YKL093W/YDL021W/YOL071W/YMR118C/YGR244C/YDR148C/YFR053C/YKL085W/YPR140W/YFR049W/YIL125W/YDR031W/YML110C/YML120C/YLR345W/YCL040W/YNR001C/YDL078C/YMR056C/YPL262W/YGL018C/YPR155C/YLR174W/YGL062W/YMR165C/YMR267W/YEL039C/YNL117W/YJL116C/YDR178W/YLR164W/YIL070C/YNL009W	35
GO:0015908	fatty acid transport	8/783	14/6015	0.571428571428571	4.38970990695129	4.91183152732708	0.000115900644010482	0.00274822035543499	0.002452420406716	YML042W/YKL187C/YOR049C/YAR035W/YPL147W/YKL188C/YJL079C/YMR246W	8
GO:0045721	negative regulation of gluconeogenesis	7/783	11/6015	0.636363636363636	4.88854057819575	4.99334256270869	0.000126569705372907	0.00290280357076552	0.00259036532480186	YGR066C/YEL012W/YIL097W/YCL039W/YGL227W/YIL017C/YBR105C	7
GO:1901654	response to ketone	7/783	11/6015	0.636363636363636	4.88854057819575	4.99334256270869	0.000126569705372907	0.00290280357076552	0.00259036532480186	YOR391C/YPL280W/YOR040W/YDR272W/YDR533C/YML004C/YOR153W	7
GO:0005977	glycogen metabolic process	15/783	42/6015	0.357142857142857	2.74356869184455	4.38627821788928	0.000148433648894488	0.00334933346457078	0.00298883374514198	YPR184W/YIL099W/YER054C/YPR160W/YLR273C/YAL017W/YNR007C/YIL024C/YGR223C/YFR017C/YIL045W/YMR105C/YKR058W/YLR258W/YKL035W	15
GO:0045912	negative regulation of carbohydrate metabolic process	9/783	18/6015	0.5	3.84099616858238	4.66948087961619	0.000166262236125065	0.00369207727522168	0.00329468691803387	YGR066C/YAL017W/YEL012W/YIL097W/YFR017C/YCL039W/YGL227W/YIL017C/YBR105C	9
GO:0006006	glucose metabolic process	22/783	76/6015	0.289473684210526	2.22373462391611	4.15303993022804	0.000176063943527166	0.00384864776553915	0.00343440521419769	YDL085W/YDL021W/YMR170C/YMR280C/YFR053C/YOR374W/YGR087C/YNL241C/YGR066C/YEL012W/YHR043C/YCL040W/YIL097W/YGL062W/YKR097W/YDR511W/YJL155C/YCL039W/YGL227W/YIL017C/YMR105C/YBR105C	22
GO:0045333	cellular respiration	36/783	153/6015	0.235294117647059	1.80752760874465	3.91389268042926	0.000225406782029407	0.00485144750860216	0.00432927033986845	YJL045W/YBR026C/YKL093W/YDL021W/YOL071W/YMR118C/YGR244C/YDR148C/YFR053C/YKL085W/YPR140W/YFR049W/YIL125W/YDR031W/YML110C/YML120C/YOR358W/YLR345W/YCL040W/YNR001C/YDL078C/YMR056C/YPL262W/YGL018C/YPR155C/YLR174W/YGL062W/YMR165C/YMR267W/YEL039C/YNL117W/YJL116C/YDR178W/YLR164W/YIL070C/YNL009W	36
GO:0046364	monosaccharide biosynthetic process	14/783	39/6015	0.358974358974359	2.75763827487965	4.25976102588254	0.000231258270866692	0.00490197455973489	0.00437435899916901	YBR053C/YMR280C/YGR066C/YLR070C/YEL012W/YIL097W/YGL062W/YKR097W/YDR511W/YCL039W/YGL227W/YIL017C/YJR159W/YBR105C	14
GO:0006111	regulation of gluconeogenesis	9/783	19/6015	0.473684210526316	3.63883847549909	4.45643443433754	0.000279683654526128	0.00544638792366843	0.00486017537148396	YMR280C/YGR066C/YEL012W/YIL097W/YDR511W/YCL039W/YGL227W/YIL017C/YBR105C	9
GO:0006743	ubiquinone metabolic process	9/783	19/6015	0.473684210526316	3.63883847549909	4.45643443433754	0.000279683654526128	0.00544638792366843	0.00486017537148396	YDR204W/YMR110C/YOL096C/YML110C/YGR255C/YOR125C/YMR152W/YLR201C/YBR003W	9
GO:0006744	ubiquinone biosynthetic process	9/783	19/6015	0.473684210526316	3.63883847549909	4.45643443433754	0.000279683654526128	0.00544638792366843	0.00486017537148396	YDR204W/YMR110C/YOL096C/YML110C/YGR255C/YOR125C/YMR152W/YLR201C/YBR003W	9
GO:1901661	quinone metabolic process	9/783	19/6015	0.473684210526316	3.63883847549909	4.45643443433754	0.000279683654526128	0.00544638792366843	0.00486017537148396	YDR204W/YMR110C/YOL096C/YML110C/YGR255C/YOR125C/YMR152W/YLR201C/YBR003W	9
GO:1901663	quinone biosynthetic process	9/783	19/6015	0.473684210526316	3.63883847549909	4.45643443433754	0.000279683654526128	0.00544638792366843	0.00486017537148396	YDR204W/YMR110C/YOL096C/YML110C/YGR255C/YOR125C/YMR152W/YLR201C/YBR003W	9
GO:0006066	alcohol metabolic process	32/783	132/6015	0.242424242424242	1.862301172646	3.87503155478393	0.000280300164763493	0.00544638792366843	0.00486017537148396	YOR120W/YDL085W/YMR170C/YAL060W/YML070W/YAL061W/YEL070W/YBR149W/YKL150W/YAL054C/YOR374W/YGR087C/YIL155C/YGR144W/YDR287W/YJR156C/YLR251W/YFL059W/YNL332W/YHL032C/YPL170W/YLR174W/YOL151W/YLR450W/YNL333W/YFL058W/YDL244W/YER062C/YDL022W/YJR159W/YNL009W/YOL032W	32
GO:0043255	regulation of carbohydrate biosynthetic process	13/783	36/6015	0.361111111111111	2.7740527884206	4.12983059574808	0.000360630069965989	0.00691125298469066	0.00616737221311698	YMR280C/YER054C/YLR273C/YGR066C/YAL017W/YEL012W/YIL097W/YDR511W/YCL039W/YIL045W/YGL227W/YIL017C/YBR105C	13
GO:0072521	purine-containing compound metabolic process	42/783	192/6015	0.21875	1.68043582375479	3.70674845263665	0.000382145075253675	0.00722460757134989	0.00644699942035361	YBR117C/YGR256W/YGR043C/YMR169C/YDL021W/YMR170C/YPL134C/YGR244C/YDR148C/YFR053C/YOR020W-A/YFR047C/YAL054C/YJR019C/YOR374W/YIL155C/YGL248W/YNL241C/YLR028C/YDL238C/YLR345W/YML035C/YLR151C/YCL040W/YNR001C/YDL078C/YJR078W/YGR248W/YGL037C/YLR174W/YCR073W-A/YLR450W/YNL333W/YHR202W/YEL041W/YMR020W/YMR315W/YJL116C/YGL126W/YNL009W/YMR246W/YIR027C	42
GO:0006740	NADPH regeneration	8/783	16/6015	0.5	3.84099616858238	4.40169487117908	0.00039035128645538	0.00728135266334768	0.00649763685243621	YBR117C/YGR256W/YGR043C/YOR374W/YNL241C/YGR248W/YCR073W-A/YMR315W	8
GO:0042026	protein refolding	11/783	28/6015	0.392857142857143	3.01792556102901	4.14007542627842	0.000442596729469679	0.00814727400694843	0.00727035624862935	YBL075C/YER103W/YAL005C/YBR169C/YPL240C/YDR258C/YLR259C/YLR216C/YFL016C/YJR045C/YLL026W	11
GO:0006790	sulfur compound metabolic process	36/783	159/6015	0.226415094339623	1.73931901973542	3.65475805877749	0.000497821085629145	0.00904482725708018	0.00807130290575757	YKR076W/YKL026C/YIR038C/YMR169C/YOR285W/YMR170C/YIR037W/YGR244C/YDR148C/YLL058W/YFR047C/YAL054C/YJR019C/YGR144W/YGR209C/YLL060C/YER163C/YKL192C/YJR156C/YLR151C/YFL059W/YNR001C/YJR078W/YNL332W/YLR450W/YNL333W/YML004C/YHR112C/YFL058W/YMR020W/YDR513W/YGL126W/YDL244W/YLL062C/YMR246W/YIR017C	36
GO:0070127	tRNA aminoacylation for mitochondrial protein translation	7/783	13/6015	0.538461538461538	4.13645741231948	4.37916995878903	0.000518966704229351	0.00930813357970335	0.00830626870736856	YPL104W/YPR081C/YHR011W/YKL194C/YCR024C/YPR047W/YPL097W	7
GO:0042182	ketone catabolic process	6/783	10/6015	0.6	4.60919540229885	4.41857890503527	0.000629306110449078	0.0111442942850413	0.00994479742828257	YOR391C/YPL280W/YOR040W/YDR272W/YDR533C/YML004C	6
GO:0032543	mitochondrial translation	32/783	138/6015	0.231884057971014	1.781331556444	3.5919128264569	0.000650813940744178	0.0112362450640731	0.0100268512441147	YCR046C/YLR203C/YDR282C/YPL104W/YPR081C/YJL062W-A/YML129C/YNR036C/YLR439W/YNR037C/YHR011W/YKL194C/YBR251W/YDR036C/YGR102C/YGR021W/YJL063C/YJL102W/YDR405W/YML025C/YCR024C/YPR047W/YBR185C/YLR382C/YHL004W/YHR147C/YPL097W/YNL185C/YDR347W/YLR204W/YNL122C/YGL143C	32
GO:0005980	glycogen catabolic process	8/783	17/6015	0.470588235294118	3.61505521748929	4.17667630769217	0.000653852376735229	0.0112362450640731	0.0100268512441147	YPR184W/YIL099W/YPR160W/YNR007C/YIL024C/YGR223C/YFR017C/YMR105C	8
GO:0019319	hexose biosynthetic process	13/783	38/6015	0.342105263157895	2.62805001008268	3.89445452460519	0.00065859334900214	0.0112362450640731	0.0100268512441147	YMR280C/YGR066C/YLR070C/YEL012W/YIL097W/YGL062W/YKR097W/YDR511W/YCL039W/YGL227W/YIL017C/YJR159W/YBR105C	13
GO:0005978	glycogen biosynthetic process	10/783	25/6015	0.4	3.0727969348659	4.01737225748191	0.000681419837088052	0.0114856186998336	0.0102493839795362	YPR184W/YER054C/YLR273C/YAL017W/YFR017C/YIL045W/YMR105C/YKR058W/YLR258W/YKL035W	10
GO:0051156	glucose 6-phosphate metabolic process	9/783	21/6015	0.428571428571429	3.29228243021346	4.0705034668669	0.000697957674061885	0.0116243188811021	0.0103731554064837	YBR117C/YGR256W/YGR043C/YFR053C/YNL241C/YCL040W/YGR248W/YCR073W-A/YMR105C	9
GO:0030258	lipid modification	14/783	44/6015	0.318181818181818	2.44427028909788	3.71946096408095	0.000942419690421492	0.0153990214117505	0.0137415743533622	YIL160C/YDR216W/YJR019C/YEL020C/YKR009C/YGL205W/YDL078C/YPL147W/YKL188C/YBL091C-A/YLR284C/YER015W/YNL009W/YMR246W	14
GO:0043648	dicarboxylic acid metabolic process	19/783	69/6015	0.27536231884058	2.11533122327725	3.60449708356983	0.000946616041036841	0.0153990214117505	0.0137415743533622	YMR250W/YGR019W/YDR148C/YAL062W/YKL085W/YBR222C/YFR049W/YFR047C/YNR033W/YIL125W/YHR037W/YDL078C/YPL262W/YDL215C/YLR174W/YGL062W/YPL017C/YBR006W/YNL009W	19
GO:0044804	nucleophagy	15/783	49/6015	0.306122448979592	2.35163030729533	3.67487915304278	0.000983105009544986	0.0156291353221981	0.0139469203507219	YDR022C/YBL078C/YLR423C/YKR003W/YDL149W/YCR068W/YOR237W/YNR007C/YGR223C/YLR431C/YDL019C/YLR312C/YNL223W/YBR128C/YHR171W	15
GO:0046365	monosaccharide catabolic process	15/783	49/6015	0.306122448979592	2.35163030729533	3.67487915304278	0.000983105009544986	0.0156291353221981	0.0139469203507219	YOR120W/YGL156W/YJR096W/YHR104W/YDL021W/YMR170C/YFR053C/YOR374W/YGR087C/YLR070C/YCL040W/YGR194C/YBR019C/YMR105C/YBR018C	15
GO:0000272	polysaccharide catabolic process	12/783	35/6015	0.342857142857143	2.63382594417077	3.74988495153935	0.00103349843996526	0.0160862632074659	0.014354846066028	YPR184W/YIL099W/YBR056W/YPR160W/YIL162W/YNR007C/YIR007W/YLR144C/YIL024C/YGR223C/YFR017C/YMR105C	12
GO:0006536	glutamate metabolic process	8/783	18/6015	0.444444444444444	3.41421881651767	3.96802668289555	0.00104392448922336	0.0160862632074659	0.014354846066028	YMR250W/YGR019W/YAL062W/YHR037W/YDL215C/YLR174W/YBR006W/YNL009W	8
GO:0006749	glutathione metabolic process	9/783	22/6015	0.409090909090909	3.14263322884013	3.89462603449492	0.00104635450455997	0.0160862632074659	0.014354846066028	YKR076W/YKL026C/YIR038C/YIR037W/YGR209C/YLL060C/YER163C/YML004C/YDR513W	9
GO:0008643	carbohydrate transport	13/783	40/6015	0.325	2.49664750957854	3.67374741469199	0.00114112508019067	0.0173525433389863	0.0154848323238688	YPR026W/YHR096C/YBR241C/YFR053C/YFL054C/YGL104C/YCL040W/YDL199C/YDR536W/YJL219W/YOL156W/YGR289C/YFL011W	13
GO:0046174	polyol catabolic process	6/783	11/6015	0.545454545454545	4.1901776384535	4.09656257003304	0.00123258979654049	0.0185418615630123	0.0165461403361292	YAL060W/YML070W/YIL155C/YDR287W/YHL032C/YJR159W	6
GO:0009251	glucan catabolic process	9/783	23/6015	0.391304347826087	3.00599700149925	3.72852466536934	0.00152312773146909	0.0215645274051864	0.0192434667638923	YPR184W/YIL099W/YBR056W/YPR160W/YNR007C/YIL024C/YGR223C/YFR017C/YMR105C	9
GO:0010906	regulation of glucose metabolic process	9/783	23/6015	0.391304347826087	3.00599700149925	3.72852466536934	0.00152312773146909	0.0215645274051864	0.0192434667638923	YMR280C/YGR066C/YEL012W/YIL097W/YDR511W/YCL039W/YGL227W/YIL017C/YBR105C	9
GO:0009228	thiamine biosynthetic process	7/783	15/6015	0.466666666666667	3.58492975734355	3.87746133374389	0.0015361862868822	0.0215645274051864	0.0192434667638923	YGR144W/YJR156C/YFL059W/YNL332W/YNL333W/YFL058W/YDL244W	7
GO:0034309	primary alcohol biosynthetic process	7/783	15/6015	0.466666666666667	3.58492975734355	3.87746133374389	0.0015361862868822	0.0215645274051864	0.0192434667638923	YGR144W/YJR156C/YFL059W/YNL332W/YNL333W/YFL058W/YDL244W	7
GO:0042724	thiamine-containing compound biosynthetic process	7/783	15/6015	0.466666666666667	3.58492975734355	3.87746133374389	0.0015361862868822	0.0215645274051864	0.0192434667638923	YGR144W/YJR156C/YFL059W/YNL332W/YNL333W/YFL058W/YDL244W	7
GO:0046835	carbohydrate phosphorylation	7/783	15/6015	0.466666666666667	3.58492975734355	3.87746133374389	0.0015361862868822	0.0215645274051864	0.0192434667638923	YIL107C/YDR009W/YFR053C/YLR345W/YCL040W/YGR194C/YJL155C	7
GO:0006629	lipid metabolic process	66/783	357/6015	0.184873949579832	1.42020026401365	3.16655971733056	0.00154142440351582	0.0215645274051864	0.0192434667638923	YML042W/YDL110C/YBR026C/YIR033W/YIL160C/YOL002C/YKL150W/YMR104C/YPR140W/YMR110C/YDR216W/YBR222C/YGL055W/YDR018C/YNL202W/YJR019C/YOR374W/YDR058C/YDR287W/YKL094W/YLR099C/YEL020C/YKR009C/YKR003W/YKL192C/YGL205W/YNL045W/YKR070W/YPR006C/YDL078C/YPL206C/YCR068W/YOR237W/YLR118C/YHL032C/YPL170W/YNL094W/YIR007W/YOL151W/YLR450W/YAR035W/YPL147W/YKL188C/YMR165C/YBL091C-A/YPL110C/YBR003W/YPL087W/YMR006C/YPR114W/YLR284C/YGL126W/YER015W/YJR107W/YKR067W/YOR059C/YDL022W/YPL095C/YNL009W/YNL012W/YMR246W/YOR100C/YGR110W/YOL032W/YGR036C/YJL083W	66
GO:0006109	regulation of carbohydrate metabolic process	15/783	52/6015	0.288461538461538	2.21595932802829	3.40656783205523	0.00192052242571645	0.0266020878572012	0.0237388181021335	YMR280C/YER054C/YLR273C/YGR066C/YAL017W/YEL012W/YLR345W/YIL097W/YDR511W/YFR017C/YCL039W/YIL045W/YGL227W/YIL017C/YBR105C	15
GO:0015718	monocarboxylic acid transport	11/783	33/6015	0.333333333333333	2.56066411238825	3.47753840316501	0.00215667392330149	0.0295802629284195	0.0263964424461875	YML042W/YKL187C/YOR049C/YKL217W/YNR002C/YAR035W/YPL147W/YKL188C/YJL079C/YMR246W/YAL067C	11
GO:0007039	protein catabolic process in the vacuole	6/783	12/6015	0.5	3.84099616858238	3.81070934166625	0.00219547570868788	0.0298201021014984	0.0266104669443416	YMR174C/YEL060C/YGR066C/YIL017C/YBR286W/YBR105C	6
GO:0034727	piecemeal microautophagy of the nucleus	13/783	43/6015	0.302325581395349	2.32246279960795	3.36656123122973	0.00239032672266778	0.0321544912020406	0.0286935981081375	YDR022C/YBL078C/YLR423C/YKR003W/YDL149W/YCR068W/YOR237W/YNR007C/YGR223C/YDL019C/YNL223W/YBR128C/YHR171W	13
GO:0006772	thiamine metabolic process	7/783	16/6015	0.4375	3.36087164750958	3.65781437415328	0.00242739128721416	0.0323420991505963	0.0288610131993583	YGR144W/YJR156C/YFL059W/YNL332W/YNL333W/YFL058W/YDL244W	7
GO:0006575	modified amino acid metabolic process	17/783	64/6015	0.265625	2.04052921455939	3.23726323705437	0.0026365700960372	0.0347977506071325	0.0310523548550161	YKR076W/YML042W/YKL026C/YIR038C/YMR169C/YMR170C/YIR037W/YDR018C/YNR033W/YGR209C/YLL060C/YER163C/YCR068W/YML004C/YAR035W/YMR020W/YDR513W	17
GO:0006089	lactate metabolic process	12/783	39/6015	0.307692307692308	2.36368994989685	3.3049993181083	0.00295621991804903	0.0382939969013943	0.0341722887213075	YOR391C/YMR170C/YPL280W/YOR040W/YFR053C/YDR272W/YOR374W/YGR087C/YDR533C/YCL040W/YML004C/YML054C	12
GO:0034219	carbohydrate transmembrane transport	12/783	39/6015	0.307692307692308	2.36368994989685	3.3049993181083	0.00295621991804903	0.0382939969013943	0.0341722887213075	YHR096C/YBR241C/YFR053C/YFL054C/YGL104C/YCL040W/YDL199C/YDR536W/YJL219W/YOL156W/YGR289C/YFL011W	12
GO:0046434	organophosphate catabolic process	18/783	71/6015	0.253521126760563	1.94754735308402	3.10684382034035	0.00348367202403881	0.0447124510241311	0.0398999036263643	YDL021W/YFR053C/YDR287W/YGL248W/YLR345W/YLR151C/YCL040W/YNR001C/YPL206C/YCR068W/YHR202W/YPL110C/YMR006C/YGL126W/YDL022W/YBR019C/YNL012W/YBR018C	18
GO:0006098	pentose-phosphate shunt	6/783	13/6015	0.461538461538462	3.54553492484527	3.55411491581102	0.00363248342679518	0.0454225404057047	0.0405335637644677	YBR117C/YGR256W/YGR043C/YNL241C/YGR248W/YCR073W-A	6
GO:0006094	gluconeogenesis	11/783	35/6015	0.314285714285714	2.41434044882321	3.24613156273959	0.00363955598698316	0.0454225404057047	0.0405335637644677	YMR280C/YGR066C/YEL012W/YIL097W/YGL062W/YKR097W/YDR511W/YCL039W/YGL227W/YIL017C/YBR105C	11
GO:0042723	thiamine-containing compound metabolic process	7/783	17/6015	0.411764705882353	3.16317331530313	3.45494606577863	0.00366886852454942	0.0454225404057047	0.0405335637644677	YGR144W/YJR156C/YFL059W/YNL332W/YNL333W/YFL058W/YDL244W	7
GO:0046503	glycerolipid catabolic process	7/783	17/6015	0.411764705882353	3.16317331530313	3.45494606577863	0.00366886852454942	0.0454225404057047	0.0405335637644677	YDR058C/YKL094W/YPL206C/YCR068W/YPL110C/YMR006C/YNL012W	7
GO:0019637	organophosphate metabolic process	78/783	450/6015	0.173333333333333	1.33154533844189	2.82842927640986	0.00380998408341549	0.0467558573043708	0.0417233714028695	YBR117C/YGR256W/YOR120W/YGR043C/YNL200C/YMR169C/YKL151C/YDL021W/YMR170C/YML070W/YIL107C/YPL134C/YGR244C/YDR148C/YFR053C/YOR020W-A/YPR140W/YFR047C/YAL054C/YDR018C/YJR019C/YOR374W/YIL155C/YDR287W/YGR209C/YLR099C/YGL248W/YNL241C/YLR070C/YLR028C/YJR156C/YKR070W/YLR345W/YML035C/YLR151C/YCL040W/YFL059W/YNR001C/YDL078C/YJR078W/YPL206C/YGR248W/YNL332W/YGL037C/YCR068W/YHL032C/YLR174W/YDR530C/YCR073W-A/YMR271C/YLR450W/YNL333W/YHR202W/YMR165C/YBL091C-A/YFL058W/YPL110C/YEL041W/YMR020W/YJL155C/YIL066C/YMR006C/YPR114W/YMR315W/YJL116C/YGL126W/YDL244W/YKR067W/YDL022W/YBR019C/YMR105C/YNL009W/YNL012W/YMR246W/YGR110W/YOL032W/YKL035W/YBR018C	78
